﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3UxEDuedz69eKUhbQW3TzC","Family Man","Craig Campbell","Craig Campbell","1","2","220360","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6fIvjDuusQK59brMgHV9qb","This","Darius Rucker","Charleston, SC 1966","1","1","218866","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6bdDMSGOpu4u2AT4rarSDc","What Do You Want","Jerrod Niemann","Judge Jerrod & The Hung Jury","1","6","214573","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1T1C9VVQ1lb60WxWZx7KoG","I Won't Let Go","Rascal Flatts","Nothing Like This","1","11","227760","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:064Pxxxs8YoqISrSloXN5T","Today","Gary Allan","Get Off On The Pain","1","3","237560","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6z85mASJnIThoQ491NyIvY","Beer On The Table","Josh Thompson","Way Out Here","1","1","190146","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6xtXdS8ALTfK0g9hOG1PSX","Are You Gonna Kiss Me Or Not","Thompson Square","Thompson Square","1","2","184920","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7DkzLcSXS4KhSvbvIJja3M","Someone Else Calling You Baby","Luke Bryan","Doin' My Thing","1","5","229253","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2pey6ClOaWssXa4tVBGVJP","Wildflower","the JaneDear girls","the JaneDear girls","1","1","163453","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5OQFD2TwYfX7IEwXmsXBK9","It's Just That Way","Alan Jackson","It's Just That Way","1","1","206053","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:17wRLOv7UR7OQkCfzZpqRp","Bullets In The Gun","Toby Keith","Bullets In The Gun (Deluxe Package)","1","1","256613","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2uZhNjlUQ9mnt0rS7hcAgF","Smoke a Little Smoke","Eric Church","Carolina","1","7","191333","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0GHQjsiligq44QGUePXntw","Still","Tim McGraw","Southern Voice","1","1","224146","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4DyKZmONpoggnn3piyjad2","Kiss a Girl","Keith Urban","Defying Gravity","1","1","226733","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4QoZGQ8woaho94v629kVl1","Out Last Night","Kenny Chesney","Greatest Hits II","1","1","199773","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5pyB5WEAEwqwl18UaBLeBl","Small Town USA","Justin Moore","Justin Moore","1","2","218853","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2ZkbT2NZYVdAk14puSae5a","Turning Home","David Nail","I'm About To Come Alive","1","10","298666","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4PyKicaf5RL5tlidl6ZMO5","Bonfire","Craig Morgan","That's Why","1","2","179706","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0NwdiZqOIoxVBdqng7Ik7p","The Truth","Jason Aldean","Wide Open","1","10","238413","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:41NSrKm33WLGX1xIJgU6Np","Cowboy Casanova","Carrie Underwood","Play On","1","1","236786","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3XKbdb9GB6u3hsnUklQTav","Then","Brad Paisley","American Saturday Night","1","4","321640","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6XVKfIPTK9C6ysfGFRz8Q5","From A Table Away","Sunny Sweeney","Sunny Sweeney EP","1","5","215733","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0mh2aTs0MI0qcoewPFX9n9","Outside My Window","Sarah Buxton","Sarah Buxton","1","2","226066","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:19DnL1HnJiijuEfaiS0Eus","Sideways","Dierks Bentley","Feel That Fire","1","2","184160","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6YeOV4v54K65S1FdJAyIiB","Work Hard, Play Harder","Gretchen Wilson","Work Hard, Play Harder","1","1","190026","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1hiIyiFaVmFvYKDnEWGzvb","Little Miss","Sugarland","The Incredible Machine","1","8","271266","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7pJG2AWM5KtumRjhAGOXAw","Let Me Down Easy","Billy Currington","Enjoy Yourself","1","7","230053","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6Ray43gNA6LZxareyESwNk","This Is Country Music","Brad Paisley","This Is Country Music","1","1","311640","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6P26jiscHTdWoiV7Mgqacm","Sunshine (Radio Edit)","Steve Azar","Sunshine (Everybody Needs A Little) - Single","1","1","237280","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1nVLAEzhBXMJLR5zAl90Nl","Crazy Girl","Eli Young Band","Life At Best","1","2","200706","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3ts6xK5GzfMAAriT9AIBmP","Barefoot Blue Jean Night","Jake Owen","Barefoot Blue Jean Night","1","4","167426","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6AgeVPT9rhr5GxCLdKPFzj","Take A Back Road","Rodney Atkins","Take A Back Road","1","1","209426","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1qjl8UJtWTHrk4SFpwftSN","Tomorrow","Chris Young","Neon","1","3","220173","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:462tT5pBVstoLcOSJsBBKw","You Lie","The Band Perry","The Band Perry","1","1","214733","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0K6kzgZJebcvYERUgWkAdF","Am I The Only One","Dierks Bentley","Am I The Only One","1","1","192240","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1t2hJFgJyUPD2crOafMUEk","You and Tequila","Kenny Chesney, Grace Potter","Hemingway's Whiskey","1","4","242840","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6METKYJy65tFtdKcKca43Q","Honey Bee","Blake Shelton","Red River Blue","1","1","210720","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4xIWgRt9IcFed52w7XPdFG","Just Fishin'","Trace Adkins","Just Fishin'","1","1","209680","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7pJG2AWM5KtumRjhAGOXAw","Let Me Down Easy","Billy Currington","Enjoy Yourself","1","7","230053","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:23CzqFXnFgaJo2L9vJXWHN","Here For A Good Time","George Strait","Here For A Good Time","1","1","182120","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1yEwEiTpsaPhQi9lb5EVV4","Knee Deep (feat. Jimmy Buffett)","Zac Brown Band, Jimmy Buffett","You Get What You Give (Deluxe)","1","2","203173","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2nRvKHh2mtOfIQ4jcAkP9q","Just a Kiss","Lady Antebellum","Own The Night","1","2","218840","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:24Ew0QYeGLh62CX4bz9iGJ","If Heaven Wasn't So Far Away","Justin Moore","If Heaven Wasn't So Far Away","1","1","224400","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0sl8awl4hoj9cjU2AJqBjl","Made In America","Toby Keith","Made In America","1","1","196053","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0yD66650JxhqKbW76C2qCo","Country Girl (Shake It For Me)","Luke Bryan","Tailgates & Tanlines","1","1","225560","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4EDeBzhZMcHEx7A8IcDiaL","Heart Like Mine","Miranda Lambert","Revolution","1","12","177866","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0w9LJae3sVlZlH2CnxTInF","God Gave Me You","Blake Shelton","Red River Blue (Deluxe)","1","3","229533","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2CAf7WlHg8SlMLHmt55pqs","Don't You Wanna Stay","Jason Aldean, Kelly Clarkson","My Kinda Party","1","7","256440","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6bdDMSGOpu4u2AT4rarSDc","What Do You Want","Jerrod Niemann","Judge Jerrod & The Hung Jury","1","6","214573","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5FIp4LrsffxiHLhmmpCbCx","A Little Bit Stronger","Sara Evans","Stronger","1","2","301986","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3PY88239tYBnAv5LQoU2oY","Long Hot Summer","Keith Urban","Get Closer (Deluxe Version)","1","4","273586","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6fIvjDuusQK59brMgHV9qb","This","Darius Rucker","Charleston, SC 1966","1","1","218866","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5yEPktRqvIhko5QFF3aBhQ","Mean","Taylor Swift","Speak Now","1","6","237733","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0adTN3vBO3pimO3yfxm9vg","Dirt Road Anthem","Jason Aldean","My Kinda Party","1","2","229413","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4ABua0yuWcpTotImEEJTaw","Remind Me","Brad Paisley, Carrie Underwood","This Is Country Music","1","5","271906","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6xtXdS8ALTfK0g9hOG1PSX","Are You Gonna Kiss Me Or Not","Thompson Square","Thompson Square","1","2","184920","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1T1C9VVQ1lb60WxWZx7KoG","I Won't Let Go","Rascal Flatts","Nothing Like This","1","11","227760","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0KzEhOxVbub9dglj5mMyCc","Without You","Keith Urban","Get Closer (Deluxe Version)","1","5","236026","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7IQXTb8iwn3f4tApxz7U1O","Country Must Be Country Wide","Brantley Gilbert","Country Must Be Country Wide","1","1","215800","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3pkzJjJXfdDjhpXx639MIH","Somewhere With You","Kenny Chesney","Hemingway's Whiskey","1","10","243520","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:15fZHvjZXoAILTvmt4EXIk","Who Are You When I'm Not Looking","Blake Shelton","All About Tonight","1","2","187733","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7DkzLcSXS4KhSvbvIJja3M","Someone Else Calling You Baby","Luke Bryan","Doin' My Thing","1","5","229253","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6Ray43gNA6LZxareyESwNk","This Is Country Music","Brad Paisley","This Is Country Music","1","1","311640","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5pemEFax3jfocz4FGHa3UC","Voices","Chris Young","The Man I Want To Be","1","2","186106","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2iDt4XPl2FJmPgKkMBUVKF","I Got You","Thompson Square","Thompson Square","1","1","183866","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6d9IiDcFxtFVIvt9pCqyGH","Sparks Fly","Taylor Swift","Speak Now","1","2","260933","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3DrjZArsPsoqbLzUZZV1Id","Back To December","Taylor Swift","Speak Now","1","3","293026","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1M2l9ReoabUnvl6Y8jLUe7","Colder Weather","Zac Brown Band","You Get What You Give (Deluxe)","1","8","273893","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2zdltIgwTAWGXHHJGTPKqv","Hello World","Lady Antebellum","Need You Now","1","4","326106","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3OMpIoONQH8rSscaZLozFQ","Old Alabama","Brad Paisley, Alabama","This Is Country Music","1","2","301800","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7bkgRHkiyRO1vWzG1hTicD","Put You in a Song","Keith Urban","Get Closer (Deluxe Version)","1","1","220386","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1cgSzTuw67ZOMqQ94ZuMQ2","Felt Good On My Lips","Tim McGraw","Number One Hits","2","12","246133","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3le02vCQLrhxWNi3C7AlDu","Bleed Red","Ronnie Dunn","Ronnie Dunn","1","7","229598","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1VP3rxNKQoZN6H2AkgPZYD","Baggage Claim","Miranda Lambert","Baggage Claim","1","1","198026","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:13zhyZhlM0VzUpEW8aShcp","Live a Little","Kenny Chesney","Hemingway's Whiskey","1","2","219106","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5fuxqByP0qsKnd94l8L0vM","Love Done Gone","Billy Currington","Enjoy Yourself","1","2","212039","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1HYKv0B6bYycqpxWHydKy9","One More Drinkin' Song","Jerrod Niemann","Judge Jerrod & The Hung Jury","1","16","167813","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3UxEDuedz69eKUhbQW3TzC","Family Man","Craig Campbell","Craig Campbell","1","2","220360","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0HicNcPLKNp2YTnGRjj2te","Mama's Song","Carrie Underwood","Play On","1","3","240240","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0DAjiINHQTnPnnY939Qyhw","Let It Rain","David Nail, Sarah Buxton","Let It Rain","1","1","222253","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:29aSfWddeZJCfnrcMb20sy","Homeboy","Eric Church","Chief","1","6","227226","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4iKllrl3J1GMiFocU57cN4","My Kinda Party","Jason Aldean","My Kinda Party","1","4","284973","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7jkWXm5j2er2KfsCRPwWfy","Easy","Rascal Flatts, Natasha Bedingfield","Nothing Like This","1","2","218480","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1hiIyiFaVmFvYKDnEWGzvb","Little Miss","Sugarland","The Incredible Machine","1","8","271266","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2dZ9V5T55CqQfYGm9oRtcj","We Owned The Night","Lady Antebellum","We Owned The Night","1","1","197800","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7tK1fO2PVs80OnVB1RSa89","I Can't Love You Back","Easton Corbin","Easton Corbin","1","7","245186","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5SHrrJllBeZqG7wEWZvYSN","I Got Nothin'","Darius Rucker","Charleston, SC 1966","1","12","204360","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6XVKfIPTK9C6ysfGFRz8Q5","From A Table Away","Sunny Sweeney","Sunny Sweeney EP","1","5","215733","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7w1tEvTfxrbJiMvsFxNxfn","Love Don't Run","Steve Holy","Love Don't Run","1","2","219266","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6A2hvKTF2FShj0Yma7CP8N","Turn On The Radio","Reba McEntire","All The Women I Am","1","1","215386","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:41vSqn8lbTtooJiT6tWn2d","Somewhere Else","Toby Keith","Bullets In The Gun (Deluxe Package)","1","2","185986","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3wtKovRRtvu6wbTjeKA26Q","I Love You This Big","Scotty McCreery","Clear As Day","1","2","246120","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6tYDCQHRZUMH6kqlxrYeGn","Tattoos on This Town","Jason Aldean","My Kinda Party","1","1","202466","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:64SgS8XyiJWFSz3YoMyYcE","Cost Of Livin'","Ronnie Dunn","Ronnie Dunn","1","6","249196","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3uSeT5T2pOEx5fTdYFJasm","Why Wait","Rascal Flatts","Nothing Like This","1","1","224840","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3ga3cmO4mb9dMhysyJUEaH","I Wouldn't Be A Man","Josh Turner","Haywire","1","2","212693","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0zKsfGlBHj6mzZRhmACl8M","The Breath You Take","George Strait","Twang","1","9","215880","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5J7DE1sincZaompiiJnHdC","Bullets In The Gun","Toby Keith","Bullets In The Gun","1","1","256613","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4A7sLRJs1rvlV7aEy73PJF","The Shape I'm In - Radio Version","Joe Nichols","Greatest Hits","1","2","188973","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2pey6ClOaWssXa4tVBGVJP","Wildflower","the JaneDear girls","the JaneDear girls","1","1","163453","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7zNM46fo01dCBidY4yGNTZ","Keep Me In Mind","Zac Brown Band","You Get What You Give (Deluxe)","1","11","214106","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:1cktZnxiONH0hR6Q3DKy8h","Drink In My Hand","Eric Church","Chief","1","2","191306","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2khs94jHAVzUm3Pu4mAMmv","All Your Life","The Band Perry","The Band Perry","1","4","231933","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:72xOiJWCYHqGZTvwpNMyNl","Look It Up","Ashton Shepherd","Look It Up","1","1","179613","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5qYiVdWxd84wRWGIQ9Hts6","As She's Walking Away (feat. Alan Jackson)","Zac Brown Band, Alan Jackson","You Get What You Give (Deluxe)","1","10","223826","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2Q66VoSeEfX1BnuHUfkz5I","Teenage Daughters","Martina McBride","Teenage Daughters","1","1","235253","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7Lr6MoqSD5Y6KjSKxFy4TH","Georgia Clay","Josh Kelley","Georgia Clay","1","1","184213","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2uZhNjlUQ9mnt0rS7hcAgF","Smoke a Little Smoke","Eric Church","Carolina","1","7","191333","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2buArdoxmi3jEPOEvTwpF7","Storm Warning","Hunter Hayes","Hunter Hayes","1","1","239906","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5XSMEz3plMjaDETZa8F7uz","Fish","Craig Campbell","Craig Campbell","1","7","169093","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4u26EevCNXMhlvE1xFBJwX","If I Die Young","The Band Perry","The Band Perry","1","3","222773","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0cunAi5FhuVTMMIE9XfqfP","Amen","Edens Edge","Edens Edge","1","1","228560","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7hGFDAqKqmA7L4GzZlOrZe","Raymond","Brett Eldredge","Raymond","1","1","217080","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:112S2rztSmJRkN4e0HQjJC","Real","James Wesley","Real","1","1","215852","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:26vbnDK4f4nDlmOg9nfM2D","Long Way To Go","Alan Jackson","Long Way To Go","1","1","224040","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:0cV4xwUA4ue2deqq4CZFko","I Don't Want This Night to End","Luke Bryan","Tailgates & Tanlines","1","5","219973","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4VHD4DYfQDEKkzz0aWWvVJ","Take It Off - Single Version","Joe Nichols","Take It Off","1","1","198973","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5OnHu0O7kHoYigPjOsctMy","Won't Be Lonely Long","Josh Thompson","Way Out Here","1","4","223840","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2FGGvxPrVkpJ3lNZQfottL","Anything Like Me","Brad Paisley","American Saturday Night","1","8","253706","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4GDRpweMWlUrxEnheSVuey","Didn't I","James Wesley","Didn't I","1","1","206773","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:2oclgigtKEA0rrKDVLj10p","Last Night Again","Steel Magnolia","Steel Magnolia","1","7","234453","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3qpgmZfF8BDXqncaZYi4Eq","I'm Gonna Love You Through It","Martina McBride","I'm Gonna Love You Through It","1","1","225560","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3kGYLi6txRaQk4etwh3l3p","My Heart Can't Tell You No","Sara Evans","Stronger","1","3","273200","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3VCWhe7AtBrkhour9t6dq6","You","Chris Young","Neon","1","7","164520","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:05Rdg52eBYVUy5A55rnz39","Only Prettier","Miranda Lambert","Revolution","1","2","189440","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5rmTFBL85HmVX1Ld3n7e5J","Farmer's Daughter","Rodney Atkins","It's America","1","12","207053","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:6cAxSUPzHyywECgGSvoLyf","Bait A Hook","Justin Moore","Outlaws Like Me","1","6","208493","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:7EmdzLARzKsDJlshrD5qNv","Where Do I Go From You","Clay Walker","She Won't Be Lonely Long","1","3","208520","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:5zIm0Zi3i3PQ8ZNXqxyqhg","A Buncha Girls","Frankie Ballard","A Buncha Girls","1","1","215573","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:4o38rh44OCe3IhW4yWssSn","Time Is Love","Josh Turner","Time Is Love","1","1","201480","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:70fUjSWSDMfOAqMxSfhmSU","You Don't Know Her Like I Do","American Country Hits","Today's Top Country Hits, Vol. 14","1","5","227200","spotify:user:sjwheat","2014-02-06T22:45:29Z"
"spotify:track:3S82xFCJUSTbn6y0yD5Afv","Why Ya Wanna","Jana Kramer","Why Ya Wanna","1","1","221373","spotify:user:sjwheat","2014-02-06T22:45:29Z"
