ï»¿ï»¿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,Handwritten,1,2,206880,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:4CbKVDZkYKdv69I4bCaKUq,Hero,Skillet,Awake,1,1,186813,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:0z9UVN8VBHJ9HdfYsOuuNf,Safe & Sound - from The Hunger Games Soundtrack,"Taylor Swift, The Civil Wars",The Hunger Games: Songs From District 12 And Beyond,1,4,240066,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:7kwiwQhWRBSP1PJv4ZFJUK,Chop Suey!,System Of A Down,Toxicity,1,6,210240,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:4Pn0JlCUusD2QHjADuOzuV,Humble And Kind,Tim McGraw,Damn Country Music,1,11,259266,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:6or1bKJiZ06IlK0vFvY75k,Rap God,Eminem,The Marshall Mathers LP2 (Deluxe),1,9,363521,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:5Z01UMMf7V1o0MzF86s6WJ,Lose Yourself - Soundtrack Version,Eminem,Curtain Call (Deluxe),1,6,326466,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,Forever,"Drake, Kanye West, Lil Wayne, Eminem",More Than A Game,1,2,357346,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,The Marshall Mathers LP,1,8,284200,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:3stOygN0I7CIvkEB2LJGbv,Survival,Eminem,The Marshall Mathers LP2 (Deluxe),1,5,272417,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,Survivor,Rocky IV,1,4,245620,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:5V3mdRI2yQxbSsJGDPc5lD,Chop Suey!,System Of A Down,Toxicity,1,6,210240,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,When The Sun Goes Down,1,3,195613,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:7xpraKSakDJ6WWgjQEtvgT,Sad Song (feat. Elena Coats),"We The Kings, Elena Coats",Somewhere Somehow,1,12,226330,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:69DR48pXzSabFUfQfDDJDb,Make Me Wanna,Thomas Rhett,It Goes Like This,1,6,225066,spotify:user:androike90,2016-09-12T14:55:28Z
spotify:track:5PUvinSo4MNqW7vmomGRS7,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",Blurred Lines,1,1,263053,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:5PsMbxhgWpJMsouEfDTX6r,Locked Out Of Heaven,Bruno Mars,Locked Out Of Heaven,1,1,233478,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:65YsalQBmQCzIPaay72CzQ,Diamonds,Rihanna,Diamonds,1,1,225200,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:6ol4ZSifr7r3Lb2a9L5ZAB,Call Me Maybe,Carly Rae Jepsen,Call Me Maybe,1,1,193466,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:0NwHcjsMMGgolX6CXFDwQT,E.T. - feat. Kanye West,Katy Perry,E.T.,1,1,230986,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:1bLG2x4ePXBr6TXFBOmXRk,We Found Love,"Rihanna, Calvin Harris",We Found Love,1,1,215760,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:08Bfk5Y2S5fCxgxk371Eel,S&M,Rihanna,Loud,1,1,243533,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:0FC7X3BRdEJC8L4ZEUAv2Q,Born This Way,Lady Gaga,Born This Way,1,1,260466,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:0uslfroVWg7qGWhdduwC0K,California Gurls - feat. Snoop Dogg,"Katy Perry, Snoop Dogg",California Gurls (feat. Snoop Dogg),1,1,236253,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:7wAz6x2iIB0nyOcyqqtzJJ,Break Your Heart - (Mixin Marc and Tony Svejda Radio Edit),"Taio Cruz, Ludacris",Jersey Shore,1,2,266386,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:1pYKzfOlpHWtVUiEIu4Vn7,What's My Name?,"Rihanna, Drake",Loud,1,2,263173,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:6BaxqcoEM9r3LXisTyJjST,Ridin' Solo,Jason Derulo,Jason Derulo,1,2,215746,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,The Fame,1,4,237200,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:67T6l4q3zVjC5nZZPXByU8,Whatcha Say,Jason Derulo,Jason Derulo,1,1,221253,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:4P7VFiaZb3xrXoqGwZXC3J,Lollipop,"Lil Wayne, Static Major",Tha Carter III,1,12,299333,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:3Q8Yi4fkTzDKs5WBeLxs0M,Love In This Club,"Usher, Jeezy",Total Club Hits Vol. 2,1,11,254840,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:4gu5qSI57tgmAkFjXGQyg6,Disturbia,Rihanna,NOW 29,1,4,236400,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,Viva La Vida Or Death And All His Friends,1,7,242373,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,souljaboytellem.com,1,2,221933,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:2EUJevXSkEpjRWyNMedREI,No One,Alicia Keys,NOW That's What I Call Music Vol. 27,1,12,253160,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:544wx7ulaLbPEecrnYr5uZ,Kiss Kiss,"Chris Brown, T-Pain",Exclusive,1,2,250666,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:7I6DceMT3utDOHjcYCbrr4,Don't Matter,Akon,Konvicted,1,12,293053,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:0wbDgMuAoy7O7pL3a69uZx,Give It To Me,"Timbaland, Justin Timberlake, Nelly Furtado",Shock Value,1,2,234026,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:1G3TReuCzc7YIXdw3xW8tP,Girlfriend - Radio Edit,Avril Lavigne,The Best Damn Thing,1,1,216600,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:3pSTn1VEX3WyxMVazTQb7f,Buy U A Drank (Shawty Snappin') Remix,"T-Pain, Kanye West",Buy U A Drank (Shawty Snappin') Remix [Main Version],1,1,255106,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:1vMuSYlp2Im8Gpj6JxRJfj,Medley: Let Me Talk to You / My Love,"Justin Timberlake, T.I.",FutureSex/LoveSounds,1,4,370133,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:4JtVOeyOJyPLg72MbGoNn8,Hips Don't Lie,"Shakira, Wyclef Jean",NOW 10th Anniversary,1,8,216080,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,The Trinity,1,11,218573,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,In My Own Words,1,3,207186,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:5D2mYZuzcgjpchVY1pmTPh,Candy Shop,"50 Cent, Olivia",The Massacre,1,7,209106,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,Let Me Love You,1,1,256733,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:1CDjORoMxLHFURZhH8n0TS,Drop It Like It's Hot,"Snoop Dogg, Pharrell Williams",Drop It Like It's Hot,1,3,270053,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:0rZAuePyZoXTxaXPDsH0tG,Lean Back,Terror Squad,Lean Back,1,2,251653,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:7z3N2W7Xz1t2G2sAO8wFVH,Burn - Confession Special Edition Version,Usher,Confessions,1,6,231933,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II - Confessions Special Edition Version,Usher,Confessions,1,5,211200,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:68vgtRHr7iZHpzGpon6Jlo,My Boo,"Usher, Alicia Keys",Confessions,1,18,223440,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:3fsghmcEnT7K9f30ohHDRn,In Da Club,50 Cent,Get Rich Or Die Tryin' / The Massacre (Explicit Version),1,5,193466,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:7C86DVl6REN8VPeGEMOf9q,Get Busy,Sean Paul,Dutty Rock (new version w/ Beyonce Edited Version),1,5,211666,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:29LHe8kG3PraghUZOZYsw4,Baby Boy (feat. Beyonce),"Sean Paul, BeyoncÃ©",Dutty Rock (new version w/ Beyonce Edited Version),1,6,246706,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:3kgutGd839IOYRl6ekeq6V,All I Have,"Jennifer Lopez, LL Cool J",This Is Me...Then,1,6,254466,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:0OaunKfsxkgBvPv68jBbmm,It Wasn't Me,"Shaggy, Ricardo Ducent",The Boombastic Collection - Best of Shaggy,1,8,227546,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,Usher,8701,1,2,266893,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:7J41dYQolQJEtj3UmKLu5r,U Got It Bad,Usher,8701,1,5,247840,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:4LhtNlYHIEZYAAE4UN5x6b,Angel,"Shaggy, Rayvon",Angel,1,1,237133,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:3i3GeK0qLQybu4ah42YmCY,Smooth,"Santana, Rob Thomas",Ultimate Santana,1,3,295986,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:3fucYASejkSMwtAYjFRKlF,Maria Maria - Radio Mix,"Santana, The Product G&B",Ultimate Santana,1,4,262160,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:27cXevtj5VflsCUAZwr9eI,Music,Madonna,Celebration (double disc version),1,2,225813,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:4cKGldbhGJniI8BrB3K6tb,Everything You Want,Vertical Horizon,Everything You Want,1,3,257066,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:4WSvrHZO1Qu65BumRM0ltY,Incomplete,Sisqo,#1 Spot,1,11,273626,spotify:user:androike90,2016-09-12T14:55:39Z
spotify:track:01uqI4H13Gsd8Lyl1EYd8H,Same Love - feat. Mary Lambert,"Macklemore & Ryan Lewis, Mary Lambert",The Heist,1,5,318525,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:0Gsj2iZerDbXbU0G1IHuB2,Gold Digger,"Kanye West, Jamie Foxx",Gold Digger,1,1,208040,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:0M7WdVe8jNiKLcyg43uIZp,Nice & Slow,Usher,My Way / 8701,1,3,227773,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:2julHzta3pq6E1ugxyvsbj,It Must Have Been Love,Roxette,The Ballad Hits,1,2,258159,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:4JUQLTSL2hOQHXjEgj0ajA,Without You (feat. Usher),"David Guetta, Usher",Nothing But The Beat,1,5,208133,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3yl43tRCyKuRbKUCY6AeMo,Genius,R. Kelly,Genius,1,1,240026,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:5h3JktAM1OCwoKm4KxS9pk,I'm Sprung - Original,T-Pain,I'm Sprung,1,1,231040,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:4g3QA3957wn6Fk8ZjDWi6G,Push It Baby,Pretty Ricky,Late Night Special,1,4,206200,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:6H7w7e8zC8QYJyqe7fZHVa,Lean Back,Terror Squad,True Story,1,4,247426,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:31bf9SEOppLU6lQ85d8om6,Ghetto Supastar (That is What You Are),"Pras, Ol' Dirty Bastard, MÃ_a",Ghetto Supastar,1,2,261133,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:2c7H254xlKoGhmZT194C0T,Shoop,Salt-N-Pepa,The Best Of Salt-N-Pepa 20th Century Masters The Millennium Collection,1,8,247400,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:2aIdVb8v9KTpEZnftkz2mD,Buy U a Drank (Shawty Snappin'),"T-Pain, Yung Joc",Epiphany,1,12,227960,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,Under Construction,1,4,263226,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:1WXbcSSLGVBVHIcupGD8sc,Jenny from the Block - Track Masters Remix,"Jennifer Lopez, Jadakiss, Styles P",Jenny From The Block,1,1,187960,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:142rTdgKhe55q9LdSU4cYF,Marry Me,Jason Derulo,Tattoos,1,3,225026,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:5A0aUvnfAEcmUx3hoXjI8R,I'm So Into You,SWV,It's About Time,1,2,278333,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:1UfBAJfmofTffrae5ls6DA,Hotline Bling,Drake,Hotline Bling,1,1,267023,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:7x5xYW5W42OGPAdHUyyguy,Locked Away,"R. City, Adam Levine",What Dreams Are Made Of,1,2,227480,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,Revival (Deluxe),1,4,229080,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:6gkD0tbTaBy9t6meSK4aIL,Jumper,Third Eye Blind,Rhino Hi-Five: Third Eye Blind,1,4,272173,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3XbuubBMqsKCMxg2ROfKBc,Better Place,Rachel Platten,Better Place,1,1,176386,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3DY2YYCnQss3comsFFaBcL,I Don't Wanna Know - Main,"Mario Winans, Enya, Diddy",I Don't Wanna Know,1,1,258813,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:45sziCSqS4BWSQWUlLRpyf,Dare You to Move,Switchfoot,The Best Yet,1,1,246826,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:4faFAhOflLzhfJECveRwva,Lonely No More,Rob Thomas,Something To Be (Domestic DualDisc #83723-2),1,2,226640,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:5iyE2d4U3Vc5cqY9mPTlpy,LoveStoned / I Think She Knows (Interlude),Justin Timberlake,FutureSex/LoveSounds,1,5,444333,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:4osg3vT6sXv6wNxm9Z6ucQ,Rehab,Amy Winehouse,Back To Black,1,1,213760,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3HHkKnJf9oAR7V5KzlxeZo,Overload,Sugababes,One Touch,1,1,275920,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:41IShViF79gmulEkIHAjcb,The Game of Love - Main / Radio Mix,"Santana, Michelle Branch",Shaman,1,3,254466,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:2RfM3MKoo4BHWTAQsfXRSo,Geronimo,Sheppard,Bombs Away (Deluxe),1,1,218227,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,1,3,199080,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:7uefNWIWZwmNUYZktNSV8s,I'm Not The Only One,Sam Smith,In The Lonely Hour (Japanese Edition),1,5,239316,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:6SEizXg6WimNyK8NdI9biV,Time of Our Lives,"Pitbull, Ne-Yo",Globalization,1,4,229346,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:5UPwc30oJ4KhQYctNfv34x,Earned It (Fifty Shades Of Grey),The Weeknd,Beauty Behind The Madness,1,9,277680,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:5a8AFKfx0vuiepeyiHgH7O,Chandelier,Sia,1000 Forms Of Fear,1,1,216120,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:7pJgjBf82BrUQ3z7HdQvW1,The Heart Wants What It Wants,Selena Gomez,For You,1,1,227360,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:1Ddf5oGQwHnRoacJIr8M1j,You Make Me Wanna...,Usher,My Way (TV Coproduction France),1,1,220133,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3CJvmtWw2bJsudbAC5uCQk,Hands To Myself,Selena Gomez,Revival (Deluxe),1,3,200680,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3IyeQMpMEqNcEvFQGJ2eps,Focus,Ariana Grande,Focus,1,1,211360,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:7Gkphzdh5ouurEt7JT49Yu,Come & Get It,Selena Gomez,Come & Get It,1,1,231733,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Shawn Mendes,Handwritten (Deluxe),1,2,206880,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:2ndnVdR8si7CW9T8vJRHyW,Move Ya Body,"Nina Sky, Jabba",Nina Sky,1,2,232000,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:14WWzenpaEgQZlqPq2nk4v,Work,"Rihanna, Drake",ANTI (Deluxe),1,4,219320,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:52FpkyImUt9LDI9mCWDryr,Whatta Man - Salt-N-Pepa feat. En Vogue EP Version,Salt 'n' Pepa with En Vogue,The Very Best Of En Vogue (Digital),1,6,296213,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3DLZnkbfVGxvdplqddi8WN,No Letting Go,"Wayne Wonder, LL Cool J [Feat. Dutchess]",Reggae Gold 2003,1,2,196626,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",Nine Track Mind,1,5,217706,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:6T506SFlFUVVNvnmCiVZR0,Dangerous Woman,Ariana Grande,Dangerous Woman,1,1,235946,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass"")""",P!nk,"Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass"")""",1,1,215413,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:53B2XmmjJ9rriW1qciMBeX,Treat You Better,Shawn Mendes,Treat You Better,1,1,187973,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:2JgWoP9UYm8RAn2BQWYQ1y,Trumpets - Radio Mix,"Sak Noel, Salvi, Sean Paul",Trumpets,1,1,206400,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies,Once In a While,1,1,215160,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3oTSYUibGfRaBPa7YypKJD,I Love Ya (feat. Yo Gotti),"Tank, Yo Gotti",Sex Love & Pain II,1,7,318506,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:5x9uAWpQ0qj8V61xckw6TV,Cold Water (feat. Justin Bieber & MÃ˜),"Major Lazer, Justin Bieber, MÃ˜",Cold Water (feat. Justin Bieber & MÃ˜),1,1,185351,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:3kfxarilcBr81mb2hmZLeh,Needed Me,Rihanna,ANTI,1,7,191600,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:4dASQiO1Eoo3RJvt74FtXB,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, Logic, Ty Dolla $ign, X Ambassadors",Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),1,1,243490,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,Chocolate Factory,1,10,186066,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:4V2F0DZrAXOWq9hkwMMG3x,Lost Without U,Robin Thicke,The Evolution of Robin Thicke,1,4,254146,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,Jazmine Sullivan,Fearless,1,1,266306,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,Selena Gomez,Revival (Deluxe),1,2,217906,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,"Jonas Blue, JP Cooper",Perfect Strangers,1,1,196613,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:5LWVXN39UpNyhkYnBvDfyq,Cool Girl,Tove Lo,Cool Girl,1,1,197815,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:08vjsE3N31ai3ARwj5uW2i,Dear Lie,TLC,Fanmail,1,13,310760,spotify:user:androike90,2016-09-12T14:56:30Z
spotify:track:0imr4NbTXr8jk4Z8cy69Ot,Stronger (What Doesn't Kill You),Kelly Clarkson,Party Hits,1,12,221946,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:1u0aIMrEBvFkRtgcg264gW,I Gotta Feeling,The Black Eyed Peas,The Beginning & The Best Of The E.N.D. (International Mega-Deluxe Version),2,2,289186,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:4tVGfoRfC5X2ExgoEPeiz9,Shake It Off,Kidz Bop Kids,Shake It Off,1,1,208800,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:11N58AwI4g2GlBaHEiZdmk,Boom Clap,Charli XCX,The Fault In Our Stars: Music From The Motion Picture,1,7,169293,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:5U2m76qAMdr3gXI0g6ptlG,Come & Get It,Selena Gomez,Stars Dance,1,5,231986,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:3tCwjWLicbjsMCvXhN0WOE,Rude,MAGIC!,Rude,1,1,224773,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:0rqCCH30sxXPlMYoo2mk2A,Here's to Never Growing Up,Avril Lavigne,Here's to Never Growing Up,1,1,214080,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:3ZffCQKLFLUvYM59XKLbVm,Wake Me Up When September Ends,Green Day,American Idiot (Regular Edition),1,7,285653,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:3XyU03WycJQ02kExHb9dqW,Latch - Acoustic,Sam Smith,Nirvana,1,4,221049,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:00hVU6kDP67JHurfwG2dtq,Hero Of War,Rise Against,Appeal To Reason,1,10,253080,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:5UQGObp0GyFOEnza3RZLX8,Down,Jason Walker,Jason Walker,1,4,245200,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:6Qgva9AMxlkf7MWkLUkdFH,What Hurts The Most,Rascal Flatts,Me And My Gang,1,2,214106,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:1hwJKpe0BPUsq6UUrwBWTw,Boulevard Of Broken Dreams,Green Day,Boulevard Of Broken Dreams,1,1,261266,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:5cIWdEt4n098p2wFgHuKRE,Crash,Sum 41,Screaming Bloody Murder,1,10,199920,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:64yrDBpcdwEdNY9loyEGbX,21 Guns,Green Day,21st Century Breakdown,1,16,321093,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:1vcxF91pWs9uNwDROuiCPB,Savior,Rise Against,Appeal To Reason,1,11,242280,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:1fyysXwSGNtMeqMBLwW3SI,Breakeven,The Script,The Script,1,5,261426,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:4AFwnrH5atiJoAd5xS5QtR,The Man Who Can't Be Moved,The Script,The Script,1,4,241373,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:71qNRlNDnPahvATE7Zl4Nw,"Never Seen Anything Quite Like You""""",The Script,No Sound Without Silence,1,8,202586,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:5sUSZx5d2bThAZa4iS7cfu,Paint the Town Green,The Script,No Sound Without Silence,1,9,211800,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:00t8f0jxCP556HvIoMulCZ,Hailie's Song,Eminem,The Eminem Show (Explicit Version),1,14,320706,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,Curtain Call (Deluxe),1,12,251266,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:3l4Bi7uo88xgoaPdgWjJx2,Hero,Skillet,Awake,1,1,186813,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:5KOdRGSfgHI4cvcuMBYTa6,Don't Wake Me,Skillet,Awake,1,3,235453,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:1uFo7uOMGWaDbB5R7wmSoD,Awake and Alive,Skillet,Awake,1,4,209493,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:0M1JaV01s1EjxWNVekeH2t,Forgiven,Skillet,Awake,1,9,218533,spotify:user:androike90,2016-09-12T14:56:46Z
spotify:track:3vQnl84grc0Udd70bcuQW8,Lucy,Skillet,Awake,1,12,218386,spotify:user:androike90,2016-09-12T14:56:46Z
